,precision,recall,f1-score,support
18.0,0.6239316239316239,0.15895481763745237,0.2533622559652928,1837.0
21.0,0.6363636363636364,0.09046849757673667,0.15841584158415842,1857.0
27.0,0.2332718651211802,0.9340717299578059,0.37331365935919053,1896.0
31.0,0.6458923512747875,0.2269785963165754,0.33591160220994476,2009.0
35.0,0.7312775330396476,0.17612732095490716,0.28388200085506626,1885.0
accuracy,0.3183256010122311,0.3183256010122311,0.3183256010122311,0.3183256010122311
macro avg,0.5741474019461751,0.3173201924886955,0.28097707199473054,9484.0
weighted avg,0.5742544291069387,0.3183256010122311,0.2823040236847985,9484.0
