,precision,recall,f1-score,support
18.0,0.6987381703470031,0.723462166575939,0.7108852634394223,1837.0
21.0,0.6745945945945946,0.6720516962843296,0.6733207445373618,1857.0
27.0,0.5742078932740411,0.544831223628692,0.5591339648173207,1896.0
31.0,0.6209602954755309,0.6694873071179691,0.644311377245509,2009.0
35.0,0.6123372948500283,0.5740053050397877,0.592552026286966,1885.0
accuracy,0.6365457612821595,0.6365457612821595,0.6365457612821595,0.6365457612821595
macro avg,0.6361676497082396,0.6367675397293435,0.6360406752653159,9484.0
weighted avg,0.6354668263538417,0.6365457612821595,0.6355707481310521,9484.0
