,precision,recall,f1-score,support
18.0,0.6766329346826127,0.8007621121393577,0.7334829219645974,1837.0
21.0,0.735973597359736,0.7205169628432956,0.7281632653061224,1857.0
27.0,0.6861853325753269,0.6366033755274262,0.6604651162790698,1896.0
31.0,0.7030784508440914,0.7048282727725237,0.7039522744220731,2009.0
35.0,0.7143688190808609,0.6514588859416446,0.681465038845727,1885.0
accuracy,0.70223534373682,0.70223534373682,0.70223534373682,0.70223534373682
macro avg,0.7032478269085256,0.7028339218448496,0.7015057233635179,9484.0
weighted avg,0.7032639069575086,0.70223534373682,0.7012495665674495,9484.0
