,precision,recall,f1-score,support
18.0,0.4246575342465753,0.42188350571584105,0.4232659748771163,1837.0
21.0,0.4480959833072509,0.46257404415724285,0.4552199258081611,1857.0
27.0,0.4053295932678822,0.3048523206751055,0.3479831426851294,1896.0
31.0,0.418732782369146,0.5296167247386759,0.4676923076923077,2009.0
35.0,0.4169014084507042,0.3925729442970822,0.40437158469945356,1885.0
accuracy,0.42345002108814844,0.42345002108814844,0.42345002108814844,0.42345002108814844
macro avg,0.4227434603283117,0.4222999079167895,0.4197065871524336,9484.0
weighted avg,0.42258628795419867,0.42345002108814844,0.4201279333528405,9484.0
