,precision,recall,f1-score,support
18.0,0.6502602934216754,0.7479586281981492,0.6956962025316455,1837.0
21.0,0.6590785907859079,0.6548196015078083,0.6569421934089681,1857.0
27.0,0.5911812738160044,0.5727848101265823,0.5818376640771498,1896.0
31.0,0.6722195002449779,0.6829268292682927,0.6775308641975308,2009.0
35.0,0.6692961165048543,0.5851458885941645,0.6243985281630342,1885.0
accuracy,0.6485660059046816,0.6485660059046816,0.6485660059046816,0.6485660059046816
macro avg,0.648407154954684,0.6487271515389994,0.6472810904756656,9484.0
weighted avg,0.648611235013075,0.6485660059046816,0.6473271320182963,9484.0
