,precision,recall,f1-score,support
1.0,0.5047169811320755,0.7508771929824561,0.6036671368124118,1710.0
2.0,0.7986577181208053,0.604499274310595,0.688145394465097,1378.0
3.0,0.6497797356828194,0.7129909365558912,0.6799193316047248,1655.0
4.0,0.8054256314312441,0.6234612599565532,0.7028571428571428,1381.0
5.0,0.9015356820234869,0.6859106529209622,0.7790788446526151,1455.0
accuracy,0.6803008312442275,0.6803008312442275,0.6803008312442275,0.6803008312442275
macro avg,0.7320231496780862,0.6755478633452915,0.6907335700783983,7579.0
weighted avg,0.7208113273798795,0.6803008312442275,0.6874267165303096,7579.0
