accuracy,loss,val_accuracy,val_loss
0.5738860964775085,1.1764001846313477,0.75,0.6993793249130249
0.7803863286972046,0.608369767665863,0.754319965839386,0.7086611390113831
0.850112795829773,0.408039927482605,0.7901337742805481,0.694184422492981
0.9041172862052917,0.27653223276138306,0.7806577682495117,0.7280052900314331
0.9462069869041443,0.1678241640329361,0.8019788265228271,0.7570599913597107
0.9719402194023132,0.09102163463830948,0.7984949946403503,0.9401245713233948
0.9823744893074036,0.06181655451655388,0.8117335438728333,0.9961385130882263
0.9785674214363098,0.08246003836393356,0.791248619556427,1.081169605255127
