accuracy,loss,val_accuracy,val_loss,epoch
0.5868584513664246,1.1280766725540161,0.6697324514389038,0.8802921772003174,1
0.8011844158172607,0.5505662560462952,0.72296541929245,0.7933384776115417,2
0.8700648546218872,0.36373162269592285,0.7247770428657532,1.0270732641220093,3
0.9170897006988525,0.24355240166187286,0.794593095779419,1.0417159795761108,4
0.9551607370376587,0.1408083140850067,0.7842809557914734,1.0467753410339355,5
0.9750422835350037,0.08297913521528244,0.7258918881416321,1.887631893157959,6
0.9672870635986328,0.11391684412956238,0.7484670877456665,1.7179445028305054,7
