,precision,recall,f1-score,support
1.0,0.46226030191758466,0.6625730994152047,0.5445806296563326,1710.0
2.0,0.6483899042645779,0.5406386066763426,0.5896319746735259,1378.0
3.0,0.5408942202835333,0.5993957703927493,0.5686443106907423,1655.0
4.0,0.7269372693726938,0.5706010137581463,0.6393509127789047,1381.0
5.0,0.8784165881244109,0.6405498281786941,0.7408585055643879,1455.0
accuracy,0.6056207943000396,0.6056207943000396,0.6056207943000396,0.6056207943000396
macro avg,0.6513796567925602,0.6027516636842274,0.6166132666727787,7579.0
weighted avg,0.6413936988586375,0.6056207943000396,0.6129759609644382,7579.0
