,precision,recall,f1-score,support
18.0,0.4902743142144638,0.5351115949918345,0.5117126496616345,1837.0
21.0,0.5189944134078213,0.5002692514808832,0.509459829997258,1857.0
27.0,0.4539052496798976,0.3739451476793249,0.4100636205899364,1896.0
31.0,0.49804602692140687,0.5709308113489299,0.5320037105751392,2009.0
35.0,0.47094298245614036,0.45570291777188326,0.46319762739282827,1885.0
accuracy,0.48787431463517505,0.48787431463517505,0.48787431463517505,0.48787431463517505
macro avg,0.48643259733594596,0.48719194465457116,0.4852874876433593,9484.0
weighted avg,0.4864311349977131,0.48787431463517505,0.48560593088915927,9484.0
